category,category_name,item_id,item_name,formula,molar_mass_g_mol,basis,concentration_pct,temperature_c,density_kg_l
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,79.0,100.0,1.639
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,80.0,100.0,1.6493
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,81.0,100.0,1.6594
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,82.0,100.0,1.6692
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,83.0,100.0,1.6787
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,84.0,100.0,1.6878
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,85.0,100.0,1.6966
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,86.0,100.0,1.705
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,87.0,100.0,1.7129
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,88.0,100.0,1.7202
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,89.0,100.0,1.7269
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,90.0,100.0,1.7331
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,91.0,100.0,1.7388
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,92.0,100.0,1.7439
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,93.0,100.0,1.7485
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,0,0,0.99984283
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,1.0,0.0,1.0058
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,2.0,0.0,1.0117
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,3.0,0.0,1.0176
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,4.0,0.0,1.0236
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,5.0,0.0,1.0296
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,6.0,0.0,1.0357
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,7.0,0.0,1.0418
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,8.0,0.0,1.048
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,9.0,0.0,1.0543
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,10.0,0.0,1.0606
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,11.0,0.0,1.0669
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,12.0,0.0,1.0733
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,13.0,0.0,1.0797
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,14.0,0.0,1.0862
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,15.0,0.0,1.0927
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,16.0,0.0,1.0992
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,17.0,0.0,1.1057
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,18.0,0.0,1.1123
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,19.0,0.0,1.1189
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,20.0,0.0,1.1255
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,21.0,0.0,1.1322
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,22.0,0.0,1.1389
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,23.0,0.0,1.1457
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,24.0,0.0,1.1525
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,25.0,0.0,1.1594
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,26.0,0.0,1.1663
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,27.0,0.0,1.1733
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,28.0,0.0,1.1803
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,29.0,0.0,1.1874
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,30.0,0.0,1.1945
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,31.0,0.0,1.2016
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,32.0,0.0,1.2088
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,33.0,0.0,1.216
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,34.0,0.0,1.2233
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,35.0,0.0,1.2306
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,36.0,0.0,1.2375
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,37.0,0.0,1.2444
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,38.0,0.0,1.2513
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,39.0,0.0,1.2581
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,40.0,0.0,1.2649
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,41.0,0.0,1.2717
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,42.0,0.0,1.2786
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,43.0,0.0,1.2854
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,44.0,0.0,1.2922
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,45.0,0.0,1.299
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,46.0,0.0,1.3058
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,47.0,0.0,1.3126
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,48.0,0.0,1.3194
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,49.0,0.0,1.3263
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,50.0,0.0,1.3327
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,51.0,0.0,1.3391
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,52.0,0.0,1.3454
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,53.0,0.0,1.3517
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,54.0,0.0,1.3579
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,55.0,0.0,1.364
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,56.0,0.0,1.37
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,57.0,0.0,1.3759
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,58.0,0.0,1.3818
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,59.0,0.0,1.3875
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,60.0,0.0,1.3931
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,61.0,0.0,1.3986
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,62.0,0.0,1.4039
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,63.0,0.0,1.4091
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,0,5,0.9999668
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,1.0,5.0,1.00572
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,2.0,5.0,1.01149
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,3.0,5.0,1.0173
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,4.0,5.0,1.02315
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,5.0,5.0,1.02904
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,6.0,5.0,1.03497
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,7.0,5.0,1.041
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,8.0,5.0,1.0471
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,9.0,5.0,1.0532
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,10.0,5.0,1.0594
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,11.0,5.0,1.0656
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,12.0,5.0,1.0718
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,13.0,5.0,1.0781
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,14.0,5.0,1.0845
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,15.0,5.0,1.0909
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,16.0,5.0,1.0973
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,17.0,5.0,1.1038
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,18.0,5.0,1.1103
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,19.0,5.0,1.1168
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,20.0,5.0,1.1234
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,21.0,5.0,1.13
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,22.0,5.0,1.1366
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,23.0,5.0,1.1433
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,24.0,5.0,1.1501
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,25.0,5.0,1.1569
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,26.0,5.0,1.1638
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,27.0,5.0,1.1707
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,28.0,5.0,1.1777
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,29.0,5.0,1.1847
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,30.0,5.0,1.1917
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,31.0,5.0,1.1988
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,32.0,5.0,1.2059
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,33.0,5.0,1.2131
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,34.0,5.0,1.2203
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,35.0,5.0,1.2275
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,36.0,5.0,1.2344
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,37.0,5.0,1.2412
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,38.0,5.0,1.2479
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,39.0,5.0,1.2546
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,40.0,5.0,1.2613
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,41.0,5.0,1.268
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,42.0,5.0,1.2747
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,43.0,5.0,1.2814
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,44.0,5.0,1.288
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,45.0,5.0,1.2947
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,46.0,5.0,1.3014
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,47.0,5.0,1.308
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,48.0,5.0,1.3147
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,49.0,5.0,1.3214
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,50.0,5.0,1.3277
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,51.0,5.0,1.3339
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,52.0,5.0,1.3401
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,53.0,5.0,1.3462
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,54.0,5.0,1.3523
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,55.0,5.0,1.3583
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,56.0,5.0,1.3642
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,57.0,5.0,1.37
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,58.0,5.0,1.3757
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,59.0,5.0,1.3813
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,60.0,5.0,1.3868
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,61.0,5.0,1.3922
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,62.0,5.0,1.3975
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,63.0,5.0,1.4027
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,64.0,5.0,1.4078
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,65.0,5.0,1.4128
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,66.0,5.0,1.4177
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,67.0,5.0,1.4224
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,68.0,5.0,1.4271
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,69.0,5.0,1.4317
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,70.0,5.0,1.4362
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,71.0,5.0,1.4406
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,72.0,5.0,1.4449
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,73.0,5.0,1.4491
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,74.0,5.0,1.4532
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,75.0,5.0,1.4573
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,76.0,5.0,1.4613
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,77.0,5.0,1.4652
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,78.0,5.0,1.469
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,79.0,5.0,1.4727
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,80.0,5.0,1.4764
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,81.0,5.0,1.48
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,82.0,5.0,1.4835
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,83.0,5.0,1.4869
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,84.0,5.0,1.4903
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,85.0,5.0,1.4936
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,86.0,5.0,1.4968
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,87.0,5.0,1.4999
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,88.0,5.0,1.5029
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,89.0,5.0,1.5058
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,90.0,5.0,1.5085
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,91.0,5.0,1.5111
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,92.0,5.0,1.5136
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,93.0,5.0,1.5156
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,94.0,5.0,1.5177
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,95.0,5.0,1.5198
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,96.0,5.0,1.522
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,97.0,5.0,1.5244
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,98.0,5.0,1.5278
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,99.0,5.0,1.5327
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,100.0,5.0,1.5402
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,0,10,0.9997021
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,1.0,10.0,1.00534
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,2.0,10.0,1.01099
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,3.0,10.0,1.01668
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,4.0,10.0,1.0224
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,5.0,10.0,1.02816
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,6.0,10.0,1.03397
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,7.0,10.0,1.0399
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,8.0,10.0,1.0458
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,9.0,10.0,1.0518
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,10.0,10.0,1.0578
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,11.0,10.0,1.0639
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,12.0,10.0,1.07
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,13.0,10.0,1.0762
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,14.0,10.0,1.0824
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,15.0,10.0,1.0887
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,16.0,10.0,1.095
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,17.0,10.0,1.1014
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,18.0,10.0,1.1078
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,19.0,10.0,1.1142
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,20.0,10.0,1.1206
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,21.0,10.0,1.1271
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,22.0,10.0,1.1336
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,23.0,10.0,1.1402
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,24.0,10.0,1.1469
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,25.0,10.0,1.1536
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,26.0,10.0,1.1603
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,27.0,10.0,1.167
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,28.0,10.0,1.1738
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,29.0,10.0,1.1807
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,30.0,10.0,1.1876
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,31.0,10.0,1.1945
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,32.0,10.0,1.2014
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,33.0,10.0,1.2084
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,34.0,10.0,1.2155
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,35.0,10.0,1.2227
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,36.0,10.0,1.2294
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,37.0,10.0,1.2361
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,38.0,10.0,1.2428
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,39.0,10.0,1.2494
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,40.0,10.0,1.256
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,41.0,10.0,1.2626
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,42.0,10.0,1.2692
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,43.0,10.0,1.2758
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,44.0,10.0,1.2824
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,45.0,10.0,1.289
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,46.0,10.0,1.2955
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,47.0,10.0,1.3021
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,48.0,10.0,1.3087
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,49.0,10.0,1.3153
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,50.0,10.0,1.3215
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,51.0,10.0,1.3277
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,52.0,10.0,1.3338
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,53.0,10.0,1.3399
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,54.0,10.0,1.3459
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,55.0,10.0,1.3518
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,56.0,10.0,1.3576
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,57.0,10.0,1.3634
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,58.0,10.0,1.3691
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,59.0,10.0,1.3747
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,60.0,10.0,1.3801
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,61.0,10.0,1.3855
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,62.0,10.0,1.3907
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,63.0,10.0,1.3958
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,64.0,10.0,1.4007
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,65.0,10.0,1.4055
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,66.0,10.0,1.4103
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,67.0,10.0,1.415
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,68.0,10.0,1.4196
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,69.0,10.0,1.4241
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,70.0,10.0,1.4285
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,71.0,10.0,1.4328
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,72.0,10.0,1.4371
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,73.0,10.0,1.4413
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,74.0,10.0,1.4454
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,75.0,10.0,1.4494
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,76.0,10.0,1.4533
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,77.0,10.0,1.4572
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,78.0,10.0,1.461
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,79.0,10.0,1.4647
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,80.0,10.0,1.4683
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,81.0,10.0,1.4718
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,82.0,10.0,1.4753
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,83.0,10.0,1.4787
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,84.0,10.0,1.482
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,85.0,10.0,1.4852
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,86.0,10.0,1.4883
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,87.0,10.0,1.4913
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,88.0,10.0,1.4942
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,89.0,10.0,1.497
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,90.0,10.0,1.4997
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,91.0,10.0,1.5023
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,92.0,10.0,1.5048
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,93.0,10.0,1.5068
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,94.0,10.0,1.5088
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,95.0,10.0,1.5109
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,96.0,10.0,1.513
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,97.0,10.0,1.5152
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,98.0,10.0,1.5187
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,99.0,10.0,1.5235
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,100.0,10.0,1.531
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,0,15,0.9991016
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,1.0,15.0,1.00464
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,2.0,15.0,1.01018
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,3.0,15.0,1.01576
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,4.0,15.0,1.02137
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,5.0,15.0,1.02702
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,6.0,15.0,1.03272
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,7.0,15.0,1.0385
inorganic_acid,无机酸,nitric,硝酸,HNO3,63.01284,weight,8.0,15.0,1.0443
